date, value
"June 8, 1995",1.517
"June 9, 1995",1.523
"June 12, 1995",1.536
"June 13, 1995",1.4645
"June 14, 1995",1.471
"June 15, 1995",1.5425
"June 16, 1995",1.499
"June 19, 1995",1.4715
"June 20, 1995",1.4955
"June 21, 1995",1.498
"June 22, 1995",1.5115
"June 23, 1995",1.4415
"June 26, 1995",1.388
"June 27, 1995",1.381
"June 28, 1995",1.3926
"June 29, 1995",1.368
"June 30, 1995",1.3034
"July 5, 1995",1.2615
"July 6, 1995",1.2105
"July 7, 1995",1.2985
"July 10, 1995",1.3735
"July 11, 1995",1.3645
"July 12, 1995",1.386
"July 13, 1995",1.392
"July 14, 1995",1.447
"July 17, 1995",1.393
"July 18, 1995",1.387
"July 19, 1995",1.3955
"July 20, 1995",1.422
"July 21, 1995",1.483
"July 24, 1995",1.467
"July 25, 1995",1.4735
"July 26, 1995",1.523
"July 27, 1995",1.476
"July 28, 1995",1.433
"July 31, 1995",1.457
"August 1, 1995",1.42
"August 2, 1995",1.444
"August 3, 1995",1.4475
"August 4, 1995",1.4415
"August 7, 1995",1.4375
"August 8, 1995",1.4525
"August 9, 1995",1.4475
"August 10, 1995",1.47
"August 11, 1995",1.4695
"August 14, 1995",1.4625
"August 15, 1995",1.4715
"August 16, 1995",1.4735
"August 17, 1995",1.4545
"August 18, 1995",1.4465
"August 21, 1995",1.4745
"August 22, 1995",1.495
"August 23, 1995",1.512
"August 24, 1995",1.5035
"August 25, 1995",1.536
"August 28, 1995",1.5428
"August 29, 1995",1.5368
"August 30, 1995",1.4772
"August 31, 1995",1.4728
"September 1, 1995",1.5115
"September 5, 1995",1.491
"September 6, 1995",1.456
"September 7, 1995",1.3975
"September 8, 1995",1.3685
"September 11, 1995",1.338
"September 12, 1995",1.2715
"September 13, 1995",1.27
"September 14, 1995",1.2885
"September 15, 1995",1.2975
"September 18, 1995",1.242
"September 19, 1995",1.1905
"September 20, 1995",1.2285
"September 21, 1995",1.277
"September 22, 1995",1.256
"September 25, 1995",1.161
"September 26, 1995",1.198
"September 27, 1995",1.152
"September 28, 1995",1.1525
"September 29, 1995",1.1725
"October 2, 1995",1.218
"October 3, 1995",1.218
"October 4, 1995",1.2315
"October 5, 1995",1.235
"October 6, 1995",1.181
"October 9, 1995",1.1405
"October 10, 1995",1.178
"October 11, 1995",1.199
"October 12, 1995",1.1865
"October 13, 1995",1.2205
"October 16, 1995",1.259
"October 17, 1995",1.222
"October 18, 1995",1.2355
"October 19, 1995",1.2545
"October 20, 1995",1.2495
"October 23, 1995",1.2635
"October 24, 1995",1.246
"October 25, 1995",1.2175
"October 26, 1995",1.234
"October 27, 1995",1.2275
"October 30, 1995",1.2055
"October 31, 1995",1.2155
"November 1, 1995",1.2225
"November 2, 1995",1.239
"November 3, 1995",1.258
"November 6, 1995",1.2535
"November 7, 1995",1.2495
"November 8, 1995",1.279
"November 9, 1995",1.269
"November 10, 1995",1.2675
"November 13, 1995",1.284
"November 14, 1995",1.2415
"November 15, 1995",1.2545
"November 16, 1995",1.2115
"November 17, 1995",1.2035
"November 20, 1995",1.178
"November 21, 1995",1.165
"November 22, 1995",1.1415
"November 27, 1995",1.1431
"November 28, 1995",1.1128
"November 29, 1995",1.0978
"November 30, 1995",1.0542
"December 1, 1995",1.044
"December 4, 1995",1.039
"December 5, 1995",1.0545
"December 6, 1995",1.02
"December 7, 1995",1.0355
"December 8, 1995",1.0155
"December 11, 1995",1.0235
"December 12, 1995",1.0265
"December 13, 1995",1.047
"December 14, 1995",1.0665
"December 15, 1995",1.0775
"December 18, 1995",1.021
"December 19, 1995",0.995
"December 20, 1995",0.957
"December 21, 1995",0.967
"December 22, 1995",0.9635
"December 27, 1995",0.952
"December 28, 1995",0.939
"December 29, 1995",0.949
"January 2, 1996",0.9125
"January 3, 1996",0.9375
"January 4, 1996",0.9785
"January 5, 1996",0.9625
"January 10, 1996",0.979
"January 11, 1996",1.0305
"January 12, 1996",1.027
"January 15, 1996",0.9895
"January 16, 1996",1.039
"January 17, 1996",1.043
"January 18, 1996",1.054
"January 19, 1996",1.0465
"January 22, 1996",1.075
"January 23, 1996",1.07
"January 24, 1996",1.089
"January 25, 1996",1.1175
"January 26, 1996",1.1695
"January 29, 1996",1.2345
"January 30, 1996",1.1955
"January 31, 1996",1.286
"February 1, 1996",1.264
"February 2, 1996",1.2375
"February 5, 1996",1.2065
"February 6, 1996",1.194
"February 7, 1996",1.186
"February 8, 1996",1.237
"February 9, 1996",1.2605
"February 12, 1996",1.216
"February 13, 1996",1.228
"February 14, 1996",1.2265
"February 15, 1996",1.243
"February 16, 1996",1.242
"February 20, 1996",1.2265
"February 21, 1996",1.2485
"February 22, 1996",1.242
"February 23, 1996",1.176
"February 26, 1996",1.1531
"February 27, 1996",1.1572
"February 28, 1996",1.1361
"February 29, 1996",1.1628
"March 1, 1996",1.108
"March 4, 1996",1.1165
"March 5, 1996",1.142
"March 6, 1996",1.13
"March 7, 1996",1.127
"March 8, 1996",1.1205
"March 11, 1996",1.13
"March 12, 1996",1.1595
"March 13, 1996",1.147
"March 14, 1996",1.1775
"March 15, 1996",1.1845
"March 18, 1996",1.2085
"March 19, 1996",1.1905
"March 20, 1996",1.177
"March 21, 1996",1.2
"March 22, 1996",1.197
"March 25, 1996",1.192
"March 26, 1996",1.2345
"March 27, 1996",1.2175
"March 28, 1996",1.214
"March 29, 1996",1.1545
"April 1, 1996",1.145
"April 2, 1996",1.1585
"April 3, 1996",1.1535
"April 4, 1996",1.1525
"April 8, 1996",1.1355
"April 9, 1996",1.1465
"April 10, 1996",1.185
"April 11, 1996",1.171
"April 12, 1996",1.1525
"April 15, 1996",1.1485
"April 16, 1996",1.156
"April 17, 1996",1.173
"April 18, 1996",1.188
"April 19, 1996",1.1815
"April 22, 1996",1.3025
"April 23, 1996",1.2705
"April 24, 1996",1.2745
"April 25, 1996",1.2537
"April 26, 1996",1.2755
"April 29, 1996",1.228
"April 30, 1996",1.2458
"May 1, 1996",1.27
"May 2, 1996",1.273
"May 3, 1996",1.2755
"May 6, 1996",1.252
"May 7, 1996",1.264
"May 8, 1996",1.2875
"May 9, 1996",1.27
"May 10, 1996",1.2705
"May 13, 1996",1.2605
"May 14, 1996",1.2665
"May 15, 1996",1.2645
"May 16, 1996",1.287
"May 17, 1996",1.2865
"May 20, 1996",1.26
"May 21, 1996",1.242
"May 22, 1996",1.2045
"May 23, 1996",1.1785
"May 24, 1996",1.1765
"May 28, 1996",1.1685
"May 29, 1996",1.173
"May 30, 1996",1.1585
"May 31, 1996",1.161
"June 3, 1996",1.1255
"June 4, 1996",1.134
"June 5, 1996",1.1385
"June 6, 1996",1.1305
"June 7, 1996",1.1535
"June 10, 1996",1.1775
"June 11, 1996",1.173
"June 12, 1996",1.188
"June 13, 1996",1.169
"June 14, 1996",1.1795
"June 17, 1996",1.207
"June 18, 1996",1.227
"June 19, 1996",1.219
"June 20, 1996",1.2145
"June 21, 1996",1.197
"June 24, 1996",1.2295
"June 25, 1996",1.2167
"June 26, 1996",1.2138
"June 27, 1996",1.2132
"June 28, 1996",1.2255
"July 1, 1996",1.2075
"July 2, 1996",1.1785
"July 3, 1996",1.165
"July 8, 1996",1.1845
"July 9, 1996",1.1425
"July 10, 1996",1.1605
"July 11, 1996",1.162
"July 12, 1996",1.1195
"July 15, 1996",1.064
"July 16, 1996",1.0295
"July 17, 1996",1.069
"July 18, 1996",1.0995
"July 19, 1996",1.087
"July 22, 1996",1.0405
"July 23, 1996",1.043
"July 24, 1996",1.041
"July 25, 1996",1.0295
"July 26, 1996",1.0405
"July 29, 1996",1.054
"July 30, 1996",1.0525
"July 31, 1996",1.064
"August 1, 1996",1.067
"August 2, 1996",1.075
"August 5, 1996",1.079
"August 6, 1996",1.092
"August 7, 1996",1.093
"August 8, 1996",1.161
"August 9, 1996",1.151
"August 12, 1996",1.1615
"August 13, 1996",1.2315
"August 14, 1996",1.213
"August 15, 1996",1.2115
"August 16, 1996",1.2085
"August 19, 1996",1.2065
"August 20, 1996",1.225
"August 21, 1996",1.2505
"August 22, 1996",1.311
"August 23, 1996",1.3225
"August 26, 1996",1.3645
"August 27, 1996",1.2872
"August 28, 1996",1.23
"August 29, 1996",1.2147
"August 30, 1996",1.2027
"September 3, 1996",1.133
"September 4, 1996",1.128
"September 5, 1996",1.116
"September 6, 1996",1.129
"September 9, 1996",1.112
"September 10, 1996",1.113
"September 11, 1996",1.069
"September 12, 1996",1.052
"September 13, 1996",1.047
"September 16, 1996",1.0535
"September 17, 1996",1.0585
"September 18, 1996",1.044
"September 19, 1996",1.036
"September 20, 1996",1.036
"September 23, 1996",1.0455
"September 24, 1996",1.06
"September 25, 1996",1.0645
"September 26, 1996",1.057
"September 27, 1996",1.0525
"September 30, 1996",1.0295
"October 1, 1996",1.0475
"October 2, 1996",1.054
"October 3, 1996",1.0745
"October 4, 1996",1.098
"October 7, 1996",1.127
"October 8, 1996",1.125
"October 9, 1996",1.1355
"October 10, 1996",1.149
"October 11, 1996",1.163
"October 14, 1996",1.151
"October 15, 1996",1.142
"October 16, 1996",1.122
"October 17, 1996",1.099
"October 18, 1996",1.091
"October 21, 1996",1.13
"October 22, 1996",1.176
"October 23, 1996",1.193
"October 24, 1996",1.1745
"October 25, 1996",1.16
"October 28, 1996",1.191
"October 29, 1996",1.1635
"October 30, 1996",1.1915
"October 31, 1996",1.172
"November 1, 1996",1.1725
"November 4, 1996",1.1775
"November 5, 1996",1.1885
"November 6, 1996",1.243
"November 7, 1996",1.2735
"November 8, 1996",1.2585
"November 11, 1996",1.1995
"November 12, 1996",1.182
"November 13, 1996",1.185
"November 14, 1996",1.216
"November 15, 1996",1.225
"November 18, 1996",1.1955
"November 19, 1996",1.2225
"November 20, 1996",1.2075
"November 21, 1996",1.1725
"November 22, 1996",1.165
"November 25, 1996",1.1369
"November 26, 1996",1.1172
"November 27, 1996",1.0945
"December 2, 1996",1.0605
"December 3, 1996",1.051
"December 4, 1996",1.042
"December 5, 1996",1.0345
"December 6, 1996",1.0325
"December 9, 1996",1.056
"December 10, 1996",1.082
"December 11, 1996",1.081
"December 12, 1996",1.0985
"December 13, 1996",1.112
"December 16, 1996",1.0995
"December 17, 1996",1.099
"December 18, 1996",1.119
"December 19, 1996",1.102
"December 20, 1996",1.1215
"December 23, 1996",1.131
"December 24, 1996",1.1475
"December 27, 1996",1.162
"December 30, 1996",1.1595
"December 31, 1996",1.169
"January 2, 1997",1.1665
"January 3, 1997",1.1625
"January 6, 1997",1.1405
"January 7, 1997",1.1935
"January 8, 1997",1.189
"January 9, 1997",1.1935
"January 10, 1997",1.196
"January 13, 1997",1.1845
"January 14, 1997",1.222
"January 15, 1997",1.226
"January 16, 1997",1.2305
"January 17, 1997",1.24
"January 20, 1997",1.2925
"January 21, 1997",1.2965
"January 22, 1997",1.353
"January 23, 1997",1.4005
"January 24, 1997",1.369
"January 27, 1997",1.366
"January 28, 1997",1.395
"January 29, 1997",1.446
"January 30, 1997",1.403
"January 31, 1997",1.394
"February 3, 1997",1.4565
"February 4, 1997",1.4745
"February 5, 1997",1.4455
"February 6, 1997",1.508
"February 7, 1997",1.5105
"February 10, 1997",1.5865
"February 11, 1997",1.6355
"February 12, 1997",1.7185
"February 13, 1997",1.8005
"February 14, 1997",1.7785
"February 18, 1997",1.681
"February 19, 1997",1.753
"February 20, 1997",1.7845
"February 21, 1997",1.748
"February 24, 1997",1.7345
"February 25, 1997",1.7197
"February 26, 1997",1.8041
"February 27, 1997",1.759
"February 28, 1997",1.7956
"March 3, 1997",1.8485
"March 4, 1997",1.9525
"March 5, 1997",2.0065
"March 6, 1997",1.937
"March 7, 1997",1.898
"March 10, 1997",1.993
"March 11, 1997",2.0315
"March 12, 1997",1.961
"March 13, 1997",1.8225
"March 14, 1997",1.8635
"March 17, 1997",1.6865
"March 18, 1997",1.688
"March 19, 1997",1.681
"March 20, 1997",1.6915
"March 21, 1997",1.6575
"March 24, 1997",1.629
"March 25, 1997",1.793
"March 26, 1997",1.8685
"March 27, 1997",1.898
"March 31, 1997",1.9115
"April 1, 1997",1.943
"April 2, 1997",1.9315
"April 3, 1997",1.777
"April 4, 1997",1.7915
"April 7, 1997",1.794
"April 8, 1997",1.7875
"April 9, 1997",1.897
"April 10, 1997",1.9105
"April 11, 1997",1.891
"April 14, 1997",1.96
"April 15, 1997",1.924
"April 16, 1997",2.0805
"April 17, 1997",2.098
"April 18, 1997",2.1655
"April 21, 1997",2.149
"April 22, 1997",2.112
"April 23, 1997",2.143
"April 24, 1997",2.1975
"April 25, 1997",2.1173
"April 28, 1997",2.1071
"April 29, 1997",2.0993
"April 30, 1997",2.1613
"May 1, 1997",2.229
"May 2, 1997",2.1615
"May 5, 1997",2.185
"May 6, 1997",2.1285
"May 7, 1997",2.114
"May 8, 1997",2.169
"May 9, 1997",2.179
"May 12, 1997",2.2965
"May 13, 1997",2.4115
"May 14, 1997",2.406
"May 15, 1997",2.552
"May 16, 1997",2.5315
"May 19, 1997",2.4625
"May 20, 1997",2.4025
"May 21, 1997",2.531
"May 22, 1997",2.603
"May 23, 1997",2.5685
"May 27, 1997",2.743
"May 28, 1997",2.9555
"May 29, 1997",3.148
"May 30, 1997",2.764
"June 2, 1997",2.5395
"June 3, 1997",2.642
"June 4, 1997",2.5155
"June 5, 1997",2.305
"June 6, 1997",2.3725
"June 9, 1997",2.533
"June 10, 1997",2.1795
"June 11, 1997",2.0765
"June 12, 1997",2.078
"June 13, 1997",1.957
"June 16, 1997",1.965
"June 17, 1997",2.087
"June 18, 1997",1.9005
"June 19, 1997",1.959
"June 20, 1997",1.9895
"June 23, 1997",1.9465
"June 24, 1997",1.98
"June 25, 1997",1.9603
"June 26, 1997",1.8059
"June 27, 1997",1.7754
"June 30, 1997",1.764
"July 1, 1997",1.7525
"July 2, 1997",1.7235
"July 3, 1997",1.6835
"July 7, 1997",1.657
"July 8, 1997",1.7165
"July 9, 1997",1.7705
"July 10, 1997",1.617
"July 11, 1997",1.641
"July 14, 1997",1.62
"July 15, 1997",1.5785
"July 16, 1997",1.615
"July 17, 1997",1.6045
"July 18, 1997",1.643
"July 21, 1997",1.5885
"July 22, 1997",1.691
"July 23, 1997",1.8165
"July 24, 1997",1.804
"July 25, 1997",1.763
"July 28, 1997",1.8835
"July 29, 1997",1.889
"July 30, 1997",1.8575
"July 31, 1997",1.845
"August 1, 1997",1.8495
"August 4, 1997",1.9375
"August 5, 1997",2.031
"August 6, 1997",2.0055
"August 7, 1997",2.088
"August 8, 1997",2.0585
"August 11, 1997",1.9935
"August 12, 1997",1.882
"August 13, 1997",1.831
"August 14, 1997",1.8455
"August 15, 1997",1.7795
"August 18, 1997",1.802
"August 19, 1997",1.871
"August 20, 1997",1.707
"August 21, 1997",1.7155
"August 22, 1997",1.713
"August 25, 1997",1.73
"August 26, 1997",1.758
"August 27, 1997",1.79
"August 28, 1997",1.7989
"August 29, 1997",1.8222
"September 2, 1997",1.8495
"September 3, 1997",1.895
"September 4, 1997",1.95
"September 5, 1997",1.8885
"September 8, 1997",1.877
"September 9, 1997",1.835
"September 10, 1997",1.8295
"September 11, 1997",1.882
"September 12, 1997",1.7235
"September 15, 1997",1.729
"September 16, 1997",1.677
"September 17, 1997",1.7345
"September 18, 1997",1.6965
"September 19, 1997",1.7415
"September 22, 1997",1.7035
"September 23, 1997",1.6885
"September 24, 1997",1.6865
"September 25, 1997",1.66
"September 26, 1997",1.656
"September 29, 1997",1.6075
"September 30, 1997",1.625
"October 1, 1997",1.6235
"October 2, 1997",1.6105
"October 3, 1997",1.6195
"October 6, 1997",1.6995
"October 7, 1997",1.6215
"October 8, 1997",1.67
"October 9, 1997",1.6375
"October 10, 1997",1.661
"October 13, 1997",1.679
"October 14, 1997",1.664
"October 15, 1997",1.6605
"October 16, 1997",1.5725
"October 17, 1997",1.503
"October 20, 1997",1.507
"October 21, 1997",1.502
"October 22, 1997",1.502
"October 23, 1997",1.522
"October 24, 1997",1.529
"October 27, 1997",1.536
"October 28, 1997",1.507
"October 29, 1997",1.506
"October 30, 1997",1.4815
"October 31, 1997",1.4865
"November 3, 1997",1.441
"November 4, 1997",1.443
"November 5, 1997",1.5325
"November 6, 1997",1.46
"November 7, 1997",1.498
"November 10, 1997",1.5685
"November 11, 1997",1.5625
"November 12, 1997",1.5965
"November 13, 1997",1.644
"November 14, 1997",1.634
"November 17, 1997",1.593
"November 18, 1997",1.6495
"November 19, 1997",1.6595
"November 20, 1997",1.622
"November 21, 1997",1.5941
"November 24, 1997",1.5741
"November 25, 1997",1.5452
"November 26, 1997",1.5624
"December 1, 1997",1.627
"December 2, 1997",1.685
"December 3, 1997",1.673
"December 4, 1997",1.698
"December 5, 1997",1.737
"December 8, 1997",1.7435
"December 9, 1997",1.832
"December 10, 1997",1.826
"December 11, 1997",1.78
"December 12, 1997",1.799
"December 15, 1997",1.8545
"December 16, 1997",1.671
"December 17, 1997",1.6085
"December 18, 1997",1.6505
"December 19, 1997",1.5865
"December 22, 1997",1.5705
"December 23, 1997",1.624
"December 24, 1997",1.598
"December 29, 1997",1.6325
"December 30, 1997",1.648
"December 31, 1997",1.6245
"January 5, 1998",1.707
"January 6, 1998",1.614
"January 7, 1998",1.621
"January 8, 1998",1.6785
"January 9, 1998",1.6205
"January 12, 1998",1.597
"January 13, 1998",1.6445
"January 14, 1998",1.648
"January 15, 1998",1.682
"January 16, 1998",1.6705
"January 20, 1998",1.7805
"January 21, 1998",1.775
"January 22, 1998",1.7685
"January 23, 1998",1.788
"January 26, 1998",1.7335
"January 27, 1998",1.708
"January 28, 1998",1.7575
"January 29, 1998",1.771
"January 30, 1998",1.747
"February 2, 1998",1.782
"February 3, 1998",1.7675
"February 4, 1998",1.801
"February 5, 1998",1.8195
"February 6, 1998",1.7755
"February 9, 1998",1.7335
"February 10, 1998",1.68
"February 11, 1998",1.668
"February 12, 1998",1.682
"February 13, 1998",1.674
"February 17, 1998",1.6475
"February 18, 1998",1.7125
"February 19, 1998",1.7415
"February 20, 1998",1.7505
"February 23, 1998",1.7925
"February 24, 1998",1.7288
"February 25, 1998",1.7328
"February 26, 1998",1.6804
"February 27, 1998",1.6288
"March 2, 1998",1.583
"March 3, 1998",1.525
"March 4, 1998",1.5215
"March 5, 1998",1.4825
"March 6, 1998",1.466
"March 9, 1998",1.4975
"March 10, 1998",1.4895
"March 11, 1998",1.5195
"March 12, 1998",1.475
"March 13, 1998",1.465
"March 16, 1998",1.5005
"March 17, 1998",1.491
"March 18, 1998",1.4585
"March 19, 1998",1.4225
"March 20, 1998",1.467
"March 23, 1998",1.481
"March 24, 1998",1.464
"March 25, 1998",1.4355
"March 26, 1998",1.4625
"March 27, 1998",1.4645
"March 30, 1998",1.46
"March 31, 1998",1.4625
"April 1, 1998",1.4375
"April 2, 1998",1.443
"April 3, 1998",1.4055
"April 6, 1998",1.4165
"April 7, 1998",1.42
"April 8, 1998",1.4455
"April 9, 1998",1.463
"April 13, 1998",1.534
"April 14, 1998",1.539
"April 15, 1998",1.5205
"April 16, 1998",1.5105
"April 17, 1998",1.506
"April 20, 1998",1.505
"April 21, 1998",1.478
"April 22, 1998",1.48
"April 23, 1998",1.386
"April 24, 1998",1.3615
"April 27, 1998",1.3382
"April 28, 1998",1.3407
"April 29, 1998",1.3265
"April 30, 1998",1.3206
"May 1, 1998",1.2695
"May 4, 1998",1.2785
"May 5, 1998",1.3255
"May 6, 1998",1.271
"May 7, 1998",1.2725
"May 8, 1998",1.2745
"May 11, 1998",1.2805
"May 12, 1998",1.258
"May 13, 1998",1.2515
"May 14, 1998",1.286
"May 15, 1998",1.2555
"May 18, 1998",1.2765
"May 19, 1998",1.355
"May 20, 1998",1.36
"May 21, 1998",1.342
"May 22, 1998",1.364
"May 26, 1998",1.311
"May 27, 1998",1.3015
"May 28, 1998",1.324
"May 29, 1998",1.325
"June 1, 1998",1.2415
"June 2, 1998",1.2485
"June 3, 1998",1.2525
"June 4, 1998",1.252
"June 5, 1998",1.256
"June 8, 1998",1.1985
"June 9, 1998",1.2155
"June 10, 1998",1.2245
"June 11, 1998",1.2405
"June 12, 1998",1.2175
"June 15, 1998",1.1995
"June 16, 1998",1.1695
"June 17, 1998",1.1805
"June 18, 1998",1.1795
"June 19, 1998",1.1375
"June 22, 1998",1.1235
"June 23, 1998",1.1215
"June 24, 1998",1.116
"June 25, 1998",1.1474
"June 26, 1998",1.1278
"June 29, 1998",1.1194
"June 30, 1998",1.1041
"July 1, 1998",1.1155
"July 2, 1998",1.0935
"July 6, 1998",1.1075
"July 7, 1998",1.1045
"July 8, 1998",1.1255
"July 9, 1998",1.109
"July 10, 1998",1.096
"July 13, 1998",1.064
"July 14, 1998",1.072
"July 15, 1998",1.071
"July 16, 1998",1.068
"July 17, 1998",1.068
"July 20, 1998",1.0825
"July 21, 1998",1.0825
"July 22, 1998",1.148
"July 23, 1998",1.1395
"July 24, 1998",1.117
"July 27, 1998",1.121
"July 28, 1998",1.1555
"July 29, 1998",1.184
"July 30, 1998",1.2345
"July 31, 1998",1.292
"August 3, 1998",1.309
"August 4, 1998",1.29
"August 5, 1998",1.305
"August 6, 1998",1.32
"August 7, 1998",1.352
"August 10, 1998",1.342
"August 11, 1998",1.2445
"August 12, 1998",1.1905
"August 13, 1998",1.1685
"August 14, 1998",1.116
"August 17, 1998",1.1095
"August 18, 1998",1.163
"August 19, 1998",1.1785
"August 20, 1998",1.1395
"August 21, 1998",1.154
"August 24, 1998",1.175
"August 25, 1998",1.238
"August 26, 1998",1.1932
"August 27, 1998",1.1898
"August 28, 1998",1.2034
"August 31, 1998",1.1728
"September 1, 1998",1.136
"September 2, 1998",1.133
"September 3, 1998",1.1225
"September 4, 1998",1.1285
"September 8, 1998",1.1565
"September 9, 1998",1.13
"September 10, 1998",1.09
"September 11, 1998",1.0415
"September 14, 1998",1.017
"September 15, 1998",1.046
"September 16, 1998",1.049
"September 17, 1998",1.0185
"September 18, 1998",1.011
"September 21, 1998",1.0195
"September 22, 1998",1.0285
"September 23, 1998",1.0305
"September 24, 1998",1.04
"September 25, 1998",1.0465
"September 28, 1998",1.0835
"September 29, 1998",1.057
"September 30, 1998",1.0515
"October 1, 1998",1.027
"October 2, 1998",1.0345
"October 5, 1998",1.038
"October 6, 1998",1.055
"October 7, 1998",1.0735
"October 8, 1998",1.1145
"October 9, 1998",1.085
"October 12, 1998",1.034
"October 13, 1998",1.0415
"October 14, 1998",1.047
"October 15, 1998",1.0685
"October 16, 1998",1.045
"October 19, 1998",1.0675
"October 20, 1998",1.0395
"October 21, 1998",1.0535
"October 22, 1998",1.0675
"October 23, 1998",1.0685
"October 26, 1998",1.103
"October 27, 1998",1.0535
"October 28, 1998",1.064
"October 29, 1998",1.074
"October 30, 1998",1.1
"November 2, 1998",1.197
"November 3, 1998",1.2895
"November 4, 1998",1.2465
"November 5, 1998",1.2435
"November 6, 1998",1.2295
"November 9, 1998",1.1965
"November 10, 1998",1.1685
"November 11, 1998",1.156
"November 12, 1998",1.1335
"November 13, 1998",1.1255
"November 16, 1998",1.14
"November 17, 1998",1.1235
"November 18, 1998",1.106
"November 19, 1998",1.1095
"November 20, 1998",1.105
"November 23, 1998",1.0812
"November 24, 1998",1.0958
"November 25, 1998",1.115
"November 30, 1998",1.1054
"December 1, 1998",1.0885
"December 2, 1998",1.103
"December 3, 1998",1.125
"December 4, 1998",1.109
"December 7, 1998",1.12
"December 8, 1998",1.1185
"December 9, 1998",1.1205
"December 10, 1998",1.16
"December 11, 1998",1.1515
"December 14, 1998",1.1785
"December 15, 1998",1.212
"December 16, 1998",1.2015
"December 17, 1998",1.1865
"December 18, 1998",1.183
"December 21, 1998",1.1545
"December 22, 1998",1.1605
"December 23, 1998",1.1775
"December 24, 1998",1.141
"December 28, 1998",1.151
"December 29, 1998",1.168
"December 30, 1998",1.1715
"December 31, 1998",1.1775
"January 4, 1999",1.226
"January 5, 1999",1.19
"January 6, 1999",1.175
"January 7, 1999",1.1865
"January 8, 1999",1.1965
"January 11, 1999",1.1995
"January 12, 1999",1.1715
"January 13, 1999",1.203
"January 14, 1999",1.183
"January 15, 1999",1.1555
"January 19, 1999",1.0655
"January 20, 1999",1.0655
"January 21, 1999",1.06
"January 22, 1999",1.055
"January 25, 1999",1.058
"January 26, 1999",1.0685
"January 27, 1999",1.038
"January 28, 1999",1.034
"January 29, 1999",1.039
"February 1, 1999",1.0555
"February 2, 1999",1.0645
"February 3, 1999",1.055
"February 4, 1999",1.039
"February 5, 1999",1.044
"February 8, 1999",1.04
"February 9, 1999",1.03
"February 10, 1999",1.035
"February 11, 1999",1.0675
"February 12, 1999",1.059
"February 16, 1999",1.0095
"February 17, 1999",1.0255
"February 18, 1999",1.0335
"February 19, 1999",1.0325
"February 22, 1999",1.028
"February 23, 1999",1.061
"February 24, 1999",1.0624
"February 25, 1999",1.0359
"February 26, 1999",1.0286
"March 1, 1999",1.0315
"March 2, 1999",1.038
"March 3, 1999",1.0065
"March 4, 1999",1.034
"March 5, 1999",1.07
"March 8, 1999",1.041
"March 9, 1999",1.0615
"March 10, 1999",1.0615
"March 11, 1999",1.0635
"March 12, 1999",1.0495
"March 15, 1999",1.033
"March 16, 1999",1.052
"March 17, 1999",1.072
"March 18, 1999",1.0265
"March 19, 1999",1.021
"March 22, 1999",1.007
"March 23, 1999",1.0095
"March 24, 1999",1.019
"March 25, 1999",1.042
"March 26, 1999",1.092
"March 29, 1999",1.128
"March 30, 1999",1.121
"March 31, 1999",1.097
"April 1, 1999",1.1005
"April 5, 1999",1.073
"April 6, 1999",1.064
"April 7, 1999",1.026
"April 8, 1999",0.977
"April 9, 1999",0.9895
"April 12, 1999",0.975
"April 13, 1999",0.9755
"April 14, 1999",0.989
"April 15, 1999",0.9845
"April 16, 1999",0.995
"April 19, 1999",1.021
"April 20, 1999",1
"April 21, 1999",0.994
"April 22, 1999",0.9695
"April 23, 1999",0.975
"April 26, 1999",0.9925
"April 27, 1999",1.0031
"April 28, 1999",1.0052
"April 29, 1999",1.0412
"April 30, 1999",1.0396
"May 3, 1999",1.027
"May 4, 1999",1.018
"May 5, 1999",1.036
"May 6, 1999",1.0315
"May 7, 1999",1.0285
"May 10, 1999",1.0535
"May 11, 1999",1.074
"May 12, 1999",1.061
"May 13, 1999",1.0365
"May 14, 1999",1.074
"May 17, 1999",1.094
"May 18, 1999",1.169
"May 19, 1999",1.23
"May 20, 1999",1.2
"May 21, 1999",1.191
"May 24, 1999",1.194
"May 25, 1999",1.1935
"May 26, 1999",1.249
"May 27, 1999",1.2305
"May 28, 1999",1.216
"June 1, 1999",1.2085
"June 2, 1999",1.215
"June 3, 1999",1.2305
"June 4, 1999",1.2
"June 7, 1999",1.12
"June 8, 1999",1.057
"June 9, 1999",1.064
"June 10, 1999",1.0555
"June 11, 1999",1.058
"June 14, 1999",1.043
"June 15, 1999",1.0395
"June 16, 1999",1.053
"June 17, 1999",1.0535
"June 18, 1999",1.059
"June 21, 1999",1.035
"June 22, 1999",1.0555
"June 23, 1999",1.053
"June 24, 1999",1.0325
"June 25, 1999",1.0118
"June 28, 1999",1.0039
"June 29, 1999",1.0157
"June 30, 1999",1.014
"July 1, 1999",1.0045
"July 2, 1999",0.98
"July 6, 1999",0.92
"July 7, 1999",0.941
"July 8, 1999",0.9645
"July 9, 1999",0.973
"July 12, 1999",0.927
"July 13, 1999",0.937
"July 14, 1999",0.959
"July 15, 1999",0.9415
"July 16, 1999",0.9295
"July 19, 1999",0.949
"July 20, 1999",0.9525
"July 21, 1999",0.951
"July 22, 1999",0.981
"July 23, 1999",0.948
"July 26, 1999",0.9605
"July 27, 1999",0.976
"July 28, 1999",0.961
"July 29, 1999",0.951
"July 30, 1999",0.911
"August 2, 1999",0.9375
